origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,duration,placement_status
0,7,Dubai,Manipal Academy Dubai,Design,5,2023,1,Higher Ranking,2024,UAE,Amazon,1.5498735145509737,0.8666199454568319,2,0,3,0.7582101437630302,-1.2311475026470962,1
8,6,Pretoria,University of Pretoria,Law,2,2021,0,Quality of Life,2024,South Africa,Microsoft,0.2050409100609736,-1.641417840848375,3,2,4,0.0,1.214516984136964,1
0,8,Birmingham,University of Birmingham,Economics,4,2022,0,Job Opportunities,2023,None,None,-0.8785035087145754,-0.15517322674158565,3,4,2,-0.6790838539911949,-1.2311475026470962,0
2,7,Sharjah,American University of Sharjah,Psychology,0,2020,0,Quality of Life,2021,None,None,-0.8785035087145754,-0.15517322674158565,0,4,1,1.4289473427150021,-1.2311475026470962,0
2,8,London,UCL,Civil Engineering,7,2019,0,Higher Ranking,2020,None,None,-0.8785035087145754,-0.6196246686499577,4,3,4,0.0,-1.2311475026470962,0
7,8,Oxford,University of Oxford,Law,6,2023,1,Higher Ranking,2024,None,None,-0.8785035087145754,0.5415039361209714,5,1,3,-1.6372798524940115,-1.2311475026470962,0
8,9,New York,Columbia University,Economics,4,2021,1,Quality of Life,2022,None,None,-0.8785035087145754,-0.4338440918866089,5,2,3,-0.39162505444035,-1.2311475026470962,0
9,7,Dubai,University of Dubai,Finance,1,2022,0,Job Opportunities,2024,None,None,-0.8785035087145754,0.10027506630801845,0,2,1,0.27911214451162186,-0.008315259255065975,0
6,8,Birmingham,University of Birmingham,Data Science,1,2023,1,Scholarship,2026,None,None,-0.8785035087145754,1.3078488152697847,2,0,0,0.27911214451162186,1.214516984136964,0
3,2,Heidelberg,Heidelberg University,Biotechnology,0,2023,1,Political Stability,2024,None,None,-0.8785035087145754,0.3092782151667854,2,3,0,1.3331277428647208,-1.2311475026470962,0
9,0,Montreal,McGill University,Civil Engineering,1,2021,1,Scholarship,2022,Canada,Goldman Sachs,1.512664941126842,-1.130521254749167,1,3,2,0.3749317443619041,-1.2311475026470962,1
5,1,Turku,Ã…bo Akademi University,Finance,5,2019,0,Scholarship,2021,None,None,-0.8785035087145754,-0.17839579883700477,5,3,4,0.0,-0.008315259255065975,0
7,1,Lappeenranta,LUT University,Medicine,6,2021,0,Higher Ranking,2022,Finland,Amazon,-0.15119125076592796,0.4718362198347161,5,2,2,1.8122257421161292,-1.2311475026470962,1
0,5,Moscow,Lomonosov Moscow State University,Data Science,4,2023,0,Political Stability,2026,None,None,-0.8785035087145754,-0.039060366264493156,5,1,2,-0.8707230536917584,1.214516984136964,0
8,1,Joensuu,University of Eastern Finland,Architecture,6,2021,1,Job Opportunities,2023,None,None,-0.8785035087145754,-1.2234115431308403,5,1,3,-0.6790838539911949,-0.008315259255065975,0
6,7,Dubai,Manipal Academy Dubai,Business Administration,2,2021,1,Job Opportunities,2024,None,None,-0.8785035087145754,0.007384777926344049,5,4,1,1.3331277428647208,1.214516984136964,0
4,7,Sharjah,American University of Sharjah,Architecture,2,2023,1,Scholarship,2025,UAE,SAP,-0.2616930236693906,0.10027506630801845,1,4,4,0.0,-0.008315259255065975,1
2,1,Tampere,Tampere University,Mechanical Engineering,7,2019,0,Political Stability,2020,Finland,Goldman Sachs,1.8186744010998679,-0.6428472407453758,2,4,2,1.3331277428647208,-1.2311475026470962,1
1,4,Cork,University College Cork,Psychology,5,2021,1,Scholarship,2024,None,None,-0.8785035087145754,-1.6646404129437942,0,2,2,-0.1041662548895043,1.214516984136964,0
8,5,Moscow,Bauman Moscow State Technical University,Economics,3,2023,1,Political Stability,2025,Russia,Apple,1.503476178426447,1.122068238506436,2,2,2,-0.7749034538414762,-0.008315259255065975,1
3,0,Vancouver,Simon Fraser University,Data Science,3,2023,0,Quality of Life,2024,Canada,Tesla,-0.160202548092281,0.07705249421259934,5,1,1,-0.19998585473978647,-1.2311475026470962,1
1,4,Dublin,Dublin City University,Finance,3,2023,0,Job Opportunities,2026,Ireland,Siemens,0.16917318612960341,1.0059553780293433,5,4,3,0.18329254466134054,1.214516984136964,1
8,3,Delhi,JNU Delhi,Computer Science,6,2022,1,Quality of Life,2024,None,None,-0.8785035087145754,0.21638792678511096,1,0,0,-0.6790838539911949,-0.008315259255065975,0
7,3,Mumbai,IIT Bombay,Economics,5,2022,1,Scholarship,2024,None,None,-0.8785035087145754,1.2381810989835285,3,0,2,-0.19998585473978647,-0.008315259255065975,0
1,7,Abu Dhabi,Khalifa University,Design,7,2021,1,Scholarship,2024,UAE,Apple,0.6679297606870953,0.8201748012659946,4,0,4,0.0,1.214516984136964,1
3,4,Galway,National University of Ireland Galway,Medicine,7,2023,0,Quality of Life,2025,Ireland,Amazon,0.8300345206869822,-0.13195065464616756,1,2,2,-0.2958054545900678,-0.008315259255065975,1
5,2,Munich,Technical University of Munich,Mechanical Engineering,7,2023,0,Job Opportunities,2025,None,None,-0.8785035087145754,-0.17839579883700477,1,1,3,-0.9665426535420397,-0.008315259255065975,0
2,7,Dubai,University of Dubai,Civil Engineering,1,2023,0,Scholarship,2026,None,None,-0.8785035087145754,-1.1769663989400032,0,3,3,1.6205865424155648,1.214516984136964,0
4,5,Saint Petersburg,Saint Petersburg State University,Architecture,1,2019,0,Higher Ranking,2020,Russia,Tesla,0.6692114550551761,1.4936293920331336,5,4,4,0.0,-1.2311475026470962,1
7,3,Bangalore,IISc Bangalore,Finance,1,2020,0,Political Stability,2022,India,SAP,1.833127969896841,1.0988456664110178,1,4,4,0.0,-0.008315259255065975,1
8,2,Munich,LMU Munich,Psychology,0,2022,0,Political Stability,2025,None,None,-0.8785035087145754,-1.1769663989400032,3,3,3,-1.5414602526437293,1.214516984136964,0
5,3,Delhi,JNU Delhi,Data Science,3,2023,1,Political Stability,2026,None,None,-0.8785035087145754,0.35572335935762256,1,0,0,1.7164061422658479,1.214516984136964,0
2,6,Cape Town,University of Cape Town,Mechanical Engineering,5,2019,0,Scholarship,2020,None,None,-0.8785035087145754,0.9595102338385062,0,0,1,-1.062362253392321,-1.2311475026470962,0
5,3,Chennai,IIT Madras,Computer Science,2,2021,0,Political Stability,2024,None,None,-0.8785035087145754,-0.6660698128407949,4,0,1,1.045668943313875,1.214516984136964,0
0,4,Dublin,Dublin City University,Political Science,0,2021,0,Political Stability,2024,None,None,-0.8785035087145754,1.2381810989835285,4,4,4,0.0,1.214516984136964,0
4,6,Grahamstown,Rhodes University,Psychology,1,2023,0,Political Stability,2025,South Africa,Tesla,1.224993569804819,0.12349763840343654,4,2,3,1.5247669425652834,-0.008315259255065975,1
0,5,Novosibirsk,Novosibirsk State University,Design,4,2019,1,Scholarship,2020,Russia,Microsoft,0.5134165750212257,-0.6196246686499577,5,2,2,1.7164061422658479,-1.2311475026470962,1
7,4,Galway,National University of Ireland Galway,Economics,3,2020,0,Higher Ranking,2022,None,None,-0.8785035087145754,-0.2712860872186792,5,1,0,0.4707513442121854,-0.008315259255065975,0
2,6,Stellenbosch,Stellenbosch University,Electrical Engineering,5,2021,1,Job Opportunities,2022,South Africa,Goldman Sachs,0.30252855553469227,-1.2001889710354223,5,2,2,-1.9247386520448564,-1.2311475026470962,1
0,5,Moscow,Moscow Institute of Physics and Technology,Design,7,2019,1,Higher Ranking,2022,Russia,IBM,1.3124051257079328,0.7272845128843202,2,0,1,-0.8707230536917584,1.214516984136964,1
9,6,Johannesburg,University of Johannesburg,Architecture,7,2022,1,Political Stability,2025,None,None,-0.8785035087145754,-0.457066663982028,3,4,3,1.1414885431641564,1.214516984136964,0
3,6,Durban,University of KwaZulu-Natal,Psychology,4,2021,1,Job Opportunities,2023,South Africa,SAP,0.7458567782664108,1.4936293920331336,1,0,0,1.3331277428647208,-0.008315259255065975,1
9,7,Dubai,Heriot-Watt Dubai,Economics,4,2020,1,Higher Ranking,2021,None,None,-0.8785035087145754,-1.2234115431308403,3,1,2,1.7164061422658479,-1.2311475026470962,0
3,1,Espoo,Aalto University,Electrical Engineering,4,2022,1,Scholarship,2024,Finland,SAP,1.472261990969955,-0.2712860872186792,4,2,3,0.7582101437630302,-0.008315259255065975,1
2,5,Moscow,Bauman Moscow State Technical University,Data Science,5,2021,1,Quality of Life,2023,Russia,Google,1.132179179180872,-0.921518105890399,3,3,1,-0.7749034538414762,-0.008315259255065975,1
2,9,San Francisco,Stanford University,Civil Engineering,4,2020,0,Political Stability,2021,USA,Apple,0.16540697652493508,1.1917359547926911,0,0,0,-0.39162505444035,-1.2311475026470962,1
5,7,Dubai,Middlesex University Dubai,Architecture,3,2021,0,Higher Ranking,2023,UAE,Deloitte,-0.2025378989887361,1.4007391036514591,5,1,4,0.0,-0.008315259255065975,1
8,3,Delhi,JNU Delhi,Psychology,2,2023,1,Job Opportunities,2025,India,Amazon,1.5652538469679438,0.9362876617430871,2,2,3,0.3749317443619041,-0.008315259255065975,1
4,7,Dubai,Heriot-Watt Dubai,Civil Engineering,5,2023,1,Political Stability,2024,UAE,Google,0.5278307070684118,1.5400745362239707,0,0,4,0.0,-1.2311475026470962,1
3,2,Munich,LMU Munich,Economics,2,2022,0,Job Opportunities,2024,None,None,-0.8785035087145754,-0.5267343802682832,4,0,2,0.08747294481105837,-0.008315259255065975,0
7,0,Ottawa,University of Ottawa,Electrical Engineering,5,2023,0,Job Opportunities,2025,None,None,-0.8785035087145754,-1.0144083942720734,1,1,4,0.0,-0.008315259255065975,0
2,0,Vancouver,University of British Columbia,Architecture,0,2020,1,Higher Ranking,2021,Canada,Apple,-0.2713747457421244,1.4007391036514591,5,2,4,0.0,-1.2311475026470962,1
7,3,Delhi,IIT Delhi,Computer Science,0,2020,1,Job Opportunities,2022,India,Google,1.9346973189735248,-0.24806351512326005,3,3,2,0.18329254466134054,-0.008315259255065975,1
2,7,Dubai,Heriot-Watt Dubai,Architecture,1,2020,1,Scholarship,2022,None,None,-0.8785035087145754,0.26283307097594816,3,1,4,0.0,-0.008315259255065975,0
5,2,Stuttgart,University of Stuttgart,Business Administration,1,2023,0,Scholarship,2024,Germany,Goldman Sachs,0.47776575321368453,-0.31773123140951637,5,1,2,-0.8707230536917584,-1.2311475026470962,1
3,8,Cambridge,University of Cambridge,Biotechnology,5,2020,1,Scholarship,2021,None,None,-0.8785035087145754,0.05382992211718125,4,0,0,-0.19998585473978647,-1.2311475026470962,0
6,8,Manchester,University of Manchester,Finance,1,2021,1,Scholarship,2024,None,None,-0.8785035087145754,0.26283307097594816,1,1,3,-1.062362253392321,1.214516984136964,0
3,9,Boston,MIT,Mechanical Engineering,2,2023,1,Higher Ranking,2025,USA,McKinsey,-0.12114044742815545,1.6329648246056452,2,3,4,0.0,-0.008315259255065975,1
9,0,Montreal,McGill University,Computer Science,6,2019,0,Quality of Life,2022,Canada,Siemens,1.0761789944831857,1.331071387365203,1,4,2,1.6205865424155648,1.214516984136964,1
0,4,Dublin,Trinity College Dublin,Electrical Engineering,0,2021,1,Higher Ranking,2022,Ireland,Intel,-0.10108686016141356,0.4253910756438789,5,0,3,-0.1041662548895043,-1.2311475026470962,1
2,9,Los Angeles,UCLA,Electrical Engineering,6,2019,1,Political Stability,2021,USA,Goldman Sachs,0.33624697660266534,-0.7125149570316321,5,2,1,-1.7330994523442929,-0.008315259255065975,1
5,8,Birmingham,University of Birmingham,Computer Science,4,2019,1,Scholarship,2021,UK,IBM,1.0725508135027724,-1.409192119894189,1,3,0,1.6205865424155648,-0.008315259255065975,1
1,4,Dublin,University College Dublin,Economics,6,2019,1,Political Stability,2021,Ireland,Goldman Sachs,-0.279262095699545,0.23961049888053007,5,0,4,0.0,-0.008315259255065975,1
8,0,Vancouver,Simon Fraser University,Finance,7,2021,1,Higher Ranking,2022,Canada,Microsoft,1.5548031082743616,0.14672021049885567,2,2,2,1.2373081430144395,-1.2311475026470962,1
5,7,Sharjah,American University of Sharjah,Political Science,2,2019,0,Quality of Life,2021,None,None,-0.8785035087145754,-0.13195065464616756,2,3,4,0.0,-0.008315259255065975,0
2,6,Johannesburg,University of the Witwatersrand,Computer Science,2,2022,0,Higher Ranking,2023,South Africa,Goldman Sachs,0.4554642712090778,-1.5253049803712826,3,4,3,-1.2540014530928845,-1.2311475026470962,1
6,8,Oxford,University of Oxford,Finance,1,2023,1,Political Stability,2025,UK,Goldman Sachs,-0.06186701249813961,0.28605564307136727,0,0,1,-1.1581818532426031,-0.008315259255065975,1
1,2,Berlin,TU Berlin,Mechanical Engineering,0,2023,0,Higher Ranking,2024,Germany,Deloitte,0.04534179179809994,-0.31773123140951637,2,1,4,0.0,-1.2311475026470962,1
3,1,Helsinki,University of Helsinki,Business Administration,6,2023,0,Political Stability,2024,None,None,-0.8785035087145754,0.7969522291705755,5,0,0,1.6205865424155648,-1.2311475026470962,0
7,6,Johannesburg,University of the Witwatersrand,Computer Science,4,2019,0,Quality of Life,2021,None,None,-0.8785035087145754,0.4021685035484598,3,1,0,0.9498493434635937,-0.008315259255065975,0
4,0,Ottawa,University of Ottawa,Law,0,2019,0,Job Opportunities,2022,None,None,-0.8785035087145754,1.5632971083193887,5,1,3,-0.6790838539911949,1.214516984136964,0
4,9,Chicago,University of Chicago,Civil Engineering,2,2021,1,Job Opportunities,2024,None,None,-0.8785035087145754,-1.7110855571346315,1,0,2,0.5665709440624668,1.214516984136964,0
4,5,Novosibirsk,Novosibirsk State University,Law,0,2022,1,Scholarship,2023,Russia,Facebook,1.9282691287582272,0.5415039361209714,3,0,4,0.0,-1.2311475026470962,1
1,0,Toronto,University of Toronto,Architecture,5,2020,0,Higher Ranking,2021,Canada,Google,-0.11922776506348096,1.2381810989835285,1,0,1,-0.6790838539911949,-1.2311475026470962,1
9,2,Heidelberg,Heidelberg University,Data Science,4,2020,1,Scholarship,2021,Germany,SAP,-0.02838521192888915,0.913065089647669,3,3,1,0.5665709440624668,-1.2311475026470962,1
9,3,Delhi,Delhi University,Computer Science,2,2023,0,Political Stability,2025,None,None,-0.8785035087145754,0.3325007872622045,3,3,0,-0.7749034538414762,-0.008315259255065975,0
0,9,San Francisco,Stanford University,Mechanical Engineering,0,2022,1,Scholarship,2024,None,None,-0.8785035087145754,1.2149585268881102,3,2,4,0.0,-0.008315259255065975,0
9,3,Delhi,IIT Delhi,Civil Engineering,2,2019,0,Job Opportunities,2021,None,None,-0.8785035087145754,-0.13195065464616756,5,3,0,-1.1581818532426031,-0.008315259255065975,0
1,8,Manchester,University of Manchester,Finance,4,2021,1,Scholarship,2022,None,None,-0.8785035087145754,-1.4556372640850264,4,4,2,1.4289473427150021,-1.2311475026470962,0
9,0,Vancouver,Simon Fraser University,Political Science,1,2021,0,Scholarship,2022,None,None,-0.8785035087145754,-0.13195065464616756,2,3,2,1.4289473427150021,-1.2311475026470962,0
4,1,Tampere,Tampere University,Biotechnology,3,2022,0,Higher Ranking,2023,Finland,Siemens,1.1931089576019462,-0.24806351512326005,2,2,3,-1.7330994523442929,-1.2311475026470962,1
0,5,Moscow,Bauman Moscow State Technical University,Mechanical Engineering,3,2021,0,Political Stability,2023,Russia,Deloitte,0.801028791218568,0.030607350021762136,2,4,1,-1.9247386520448564,-0.008315259255065975,1
4,6,Durban,University of KwaZulu-Natal,Architecture,0,2023,1,Higher Ranking,2025,South Africa,Apple,0.21584657950263986,0.030607350021762136,4,4,4,0.0,-0.008315259255065975,1
7,2,Heidelberg,Heidelberg University,Law,6,2023,0,Political Stability,2026,None,None,-0.8785035087145754,-0.7821826733178874,1,2,0,-1.828919052194575,1.214516984136964,0
4,5,Moscow,Moscow Institute of Physics and Technology,Design,0,2021,0,Quality of Life,2024,None,None,-0.8785035087145754,1.7258551129873196,1,4,0,0.3749317443619041,1.214516984136964,0
7,5,Novosibirsk,Novosibirsk State University,Computer Science,6,2021,1,Scholarship,2023,None,None,-0.8785035087145754,0.8201748012659946,3,0,1,-0.19998585473978647,-0.008315259255065975,0
0,1,Espoo,Aalto University,Economics,0,2019,1,Job Opportunities,2020,None,None,-0.8785035087145754,1.7258551129873196,4,0,2,-1.7330994523442929,-1.2311475026470962,0
8,3,Mumbai,IIT Bombay,Mechanical Engineering,6,2022,1,Political Stability,2025,India,Microsoft,1.5570904397620136,-0.457066663982028,0,0,4,0.0,1.214516984136964,1
3,2,Munich,Technical University of Munich,Computer Science,4,2022,0,Job Opportunities,2023,Germany,Siemens,1.0727282788768142,0.9827328059339243,1,2,1,0.8540297436133124,-1.2311475026470962,1
7,0,Ottawa,University of Ottawa,Finance,2,2019,0,Quality of Life,2020,None,None,-0.8785035087145754,0.5415039361209714,0,2,2,1.4289473427150021,-1.2311475026470962,0
5,6,Cape Town,University of Cape Town,Computer Science,2,2021,0,Quality of Life,2023,None,None,-0.8785035087145754,0.6808393686934829,5,4,3,-0.19998585473978647,-0.008315259255065975,0
2,9,San Francisco,Stanford University,Architecture,6,2023,1,Political Stability,2024,None,None,-0.8785035087145754,-0.8054052454133065,5,2,2,1.6205865424155648,-1.2311475026470962,0
2,6,Johannesburg,University of the Witwatersrand,Biotechnology,1,2020,1,Political Stability,2021,South Africa,Deloitte,0.033510766861969035,-0.6196246686499577,4,1,0,-1.3498210529431667,-1.2311475026470962,1
9,7,Dubai,Heriot-Watt Dubai,Law,7,2020,0,Job Opportunities,2023,None,None,-0.8785035087145754,0.9595102338385062,2,2,3,-1.062362253392321,1.214516984136964,0
8,7,Abu Dhabi,Zayed University,Biotechnology,5,2020,0,Higher Ranking,2021,UAE,Intel,0.04585446954533228,-1.641417840848375,5,2,0,0.08747294481105837,-1.2311475026470962,1
6,0,Kingston,Queen's University,Design,2,2023,0,Political Stability,2026,Canada,Tesla,1.803057448184175,-1.2698566873216774,3,1,1,-1.1581818532426031,1.214516984136964,1
6,8,Oxford,University of Oxford,Electrical Engineering,4,2021,0,Higher Ranking,2024,UK,Deloitte,0.4546952545882293,0.12349763840343654,2,4,2,1.4289473427150021,1.214516984136964,1
6,9,Boston,MIT,Architecture,3,2020,1,Job Opportunities,2023,None,None,-0.8785035087145754,-1.2466341152262594,3,4,2,-0.1041662548895043,1.214516984136964,0
5,4,Dublin,Trinity College Dublin,Computer Science,4,2019,1,Quality of Life,2021,None,None,-0.8785035087145754,-0.3641763756003536,3,0,3,-0.1041662548895043,-0.008315259255065975,0
6,1,Helsinki,University of Helsinki,Medicine,1,2023,1,Higher Ranking,2024,Finland,SAP,1.260959885610657,-0.6660698128407949,5,4,4,0.0,-1.2311475026470962,1
6,3,Delhi,Delhi University,Medicine,6,2021,1,Quality of Life,2023,None,None,-0.8785035087145754,0.35572335935762256,3,4,1,-0.19998585473978647,-0.008315259255065975,0
9,5,Moscow,Higher School of Economics,Data Science,6,2023,1,Political Stability,2025,Russia,McKinsey,-0.017796444611051992,-1.641417840848375,2,4,3,-1.3498210529431667,-0.008315259255065975,1
1,9,Chicago,University of Chicago,Finance,4,2023,0,Job Opportunities,2026,None,None,-0.8785035087145754,-0.8518503896041437,0,4,4,0.0,1.214516984136964,0
5,4,Dublin,Technological University Dublin,Medicine,2,2020,0,Higher Ranking,2021,None,None,-0.8785035087145754,-0.6196246686499577,5,4,1,-0.7749034538414762,-1.2311475026470962,0
6,1,Espoo,Aalto University,Political Science,0,2022,1,Scholarship,2025,Finland,Facebook,0.25581572541186876,-0.5731795244591205,2,1,4,0.0,1.214516984136964,1
0,1,Turku,Ã…bo Akademi University,Political Science,3,2020,0,Quality of Life,2023,Finland,Intel,0.5709745113355025,0.6576167965980638,2,4,0,1.5247669425652834,1.214516984136964,1
2,0,Montreal,McGill University,Law,6,2020,0,Job Opportunities,2022,None,None,-0.8785035087145754,-0.22484094302784197,0,1,3,-0.39162505444035,-0.008315259255065975,0
